"","nodeid","parent","indv","generation","n","beta.ave","beta.diff","gamma.ave","gamma.diff"
"637","(111, 69, 19)-(114, 63, 30)","(105, 71, 20)-(111, 69, 19)","hht06",0.2,2,1.06965015624014,0.00723892904488351,0.204981500810548,0.0486356288427476
"638","(114, 63, 30)-(114, 65, 31)","(111, 69, 19)-(114, 63, 30)","hht06",0,NA,NA,NA,NA,NA
"639","(113, 62, 33)-(114, 63, 30)","(111, 69, 19)-(114, 63, 30)","hht06",0,NA,NA,NA,NA,NA
"640","(111, 67, 18)-(111, 69, 19)","(105, 71, 20)-(111, 69, 19)","hht06",0,NA,NA,NA,NA,NA
"641","(105, 71, 20)-(106, 69, 18)","(97, 73, 25)-(105, 71, 20)","hht06",0,NA,NA,NA,NA,NA
"642","(89, 69, 19)-(97, 73, 25)","(95, 84, 27)-(97, 73, 25)","hht06",0.5,2,1.0926341110921,-0.153654895696655,0.485367374600095,0.270761640827763
"643","(88, 67, 20)-(89, 69, 19)","(89, 69, 19)-(97, 73, 25)","hht06",0,NA,NA,NA,NA,NA
"644","(88, 62, 17)-(89, 69, 19)","(89, 69, 19)-(97, 73, 25)","hht06",0.3,2,1.04813368679637,0.0506671986163907,0.532318027961791,0.130283330990481
"645","(88, 62, 17)-(88, 65, 19)","(88, 62, 17)-(89, 69, 19)","hht06",0,NA,NA,NA,NA,NA
"646","(88, 58, 13)-(88, 62, 17)","(88, 62, 17)-(89, 69, 19)","hht06",0.3,2,1.09091043133843,0.039467936678788,0.944603911137601,0.718468015603487
"647","(88, 58, 13)-(89, 58, 12)","(88, 58, 13)-(88, 62, 17)","hht06",0,NA,NA,NA,NA,NA
"648","(84, 51, 10)-(88, 58, 13)","(88, 58, 13)-(88, 62, 17)","hht06",0.2,2,0.825393033819985,-0.019844090877963,0.21831166054153,0.0536379670097498
"649","(84, 51, 10)-(85, 50, 11)","(84, 51, 10)-(88, 58, 13)","hht06",0,NA,NA,NA,NA,NA
"650","(83, 50, 12)-(84, 51, 10)","(84, 51, 10)-(88, 58, 13)","hht06",0,NA,NA,NA,NA,NA
"651","(92, 83, 29)-(95, 84, 27)","(95, 84, 27)-(106, 144, 25)","hht06",0,NA,NA,NA,NA,NA
"652","(83, 249, 17)-(91, 240, 21)","(91, 240, 21)-(93, 242, 26)","hht06",0,NA,NA,NA,NA,NA
"653","(89, 244, 29)-(93, 243, 28)","(93, 243, 28)-(96, 242, 31)","hht06",0.2,2,0.44391765895989,-0.00737103089965404,0.365175009207626,0.0845973207747685
"654","(89, 244, 29)-(90, 245, 31)","(89, 244, 29)-(93, 243, 28)","hht06",0,NA,NA,NA,NA,NA
"655","(88, 243, 28)-(89, 244, 29)","(89, 244, 29)-(93, 243, 28)","hht06",0,NA,NA,NA,NA,NA
"656","(103, 317, 45)-(105, 290, 40)","0","hht07",1,2,0.481706872589667,0.00578227292849663,0.754090282382913,0.637230319308808
"657","(105, 290, 40)-(111, 250, 36)","(103, 317, 45)-(105, 290, 40)","hht07",1,2,0.706232379492922,-0.153796260823344,1.94584021926347,1.75322253986616
"658","(111, 250, 36)-(117, 243, 36)","(105, 290, 40)-(111, 250, 36)","hht07",0.3,2,0.716233126319483,-0.283112644766391,1.25446293997432,0.0147452071312096
"659","(117, 243, 36)-(127, 237, 36)","(111, 250, 36)-(117, 243, 36)","hht07",0.2,2,0.684201553144069,0.190623670525186,4.75652153143577,2.41996231835998
"660","(127, 237, 36)-(196, 269, 41)","(117, 243, 36)-(127, 237, 36)","hht07",0.1,2,0.459947333886898,0.0458781653379167,0.032801540919893,0.0164640032251812
"661","(196, 269, 41)-(197, 273, 41)","(127, 237, 36)-(196, 269, 41)","hht07",0,NA,NA,NA,NA,NA
"662","(196, 269, 41)-(197, 269, 40)","(127, 237, 36)-(196, 269, 41)","hht07",0,NA,NA,NA,NA,NA
"663","(127, 237, 36)-(144, 228, 45)","(117, 243, 36)-(127, 237, 36)","hht07",0.2,2,0.72995390578667,0.125471330377026,0.184745739309823,0.0737970688411634
"664","(144, 228, 45)-(147, 225, 50)","(127, 237, 36)-(144, 228, 45)","hht07",0.1,2,0.997596775648931,0.00902186663458354,2.17208777388931,0.929573674932603
"665","(147, 225, 50)-(154, 225, 64)","(144, 228, 45)-(147, 225, 50)","hht07",0,NA,NA,NA,NA,NA
"666","(144, 227, 57)-(147, 225, 50)","(144, 228, 45)-(147, 225, 50)","hht07",0,NA,NA,NA,NA,NA
"667","(144, 228, 45)-(146, 229, 43)","(127, 237, 36)-(144, 228, 45)","hht07",0,NA,NA,NA,NA,NA
"668","(116, 233, 34)-(117, 243, 36)","(111, 250, 36)-(117, 243, 36)","hht07",0,NA,NA,NA,NA,NA
"669","(98, 122, 41)-(111, 250, 36)","(105, 290, 40)-(111, 250, 36)","hht07",1,2,0.956207015096703,0.048578250552716,0.526595611583373,0.43175953800666
"670","(98, 122, 41)-(99, 105, 39)","(98, 122, 41)-(111, 250, 36)","hht07",0.1,2,0.613865944541011,0.0270067884310419,0.50067936509095,0.0986467370600679
"671","(99, 105, 39)-(104, 101, 39)","(98, 122, 41)-(99, 105, 39)","hht07",0,NA,NA,NA,NA,NA
"672","(91, 102, 39)-(99, 105, 39)","(98, 122, 41)-(99, 105, 39)","hht07",0,NA,NA,NA,NA,NA
"673","(73, 245, 29)-(98, 122, 41)","(98, 122, 41)-(111, 250, 36)","hht07",0.9,2,1.63516524139775,-0.0735706181583652,0.208482861749628,0.0497880400623147
"674","(73, 245, 29)-(89, 262, 26)","(73, 245, 29)-(98, 122, 41)","hht07",0.8,2,0.975172412205852,-0.01282979264505,1.97027448863913,1.23147317594635
"675","(89, 262, 26)-(96, 278, 27)","(73, 245, 29)-(89, 262, 26)","hht07",0.8,2,0.681611627281272,0.0988947280759685,0.379685405271919,0.0840909909659685
"676","(96, 278, 27)-(99, 274, 30)","(89, 262, 26)-(96, 278, 27)","hht07",0.7,3,0.946924004825091,NA,6.68055617577521,NA
"677","(99, 274, 30)-(120, 174, 30)","(96, 278, 27)-(99, 274, 30)","hht07",0.7,2,0.62213988585205,0.24677157644978,0.478632029946718,0.466458499691926
"678","(120, 174, 30)-(121, 174, 29)","(99, 274, 30)-(120, 174, 30)","hht07",0.6,2,2.47482286784065,0.0689667261489488,10.5157714463011,8.18341981392045
"679","(121, 174, 29)-(122, 171, 29)","(120, 174, 30)-(121, 174, 29)","hht07",0.5,2,0.802585159214507,-0.200861136855113,2.61317553848437,0.148709485894804
"680","(122, 171, 29)-(123, 163, 29)","(121, 174, 29)-(122, 171, 29)","hht07",0.5,2,0.682500882213273,-0.010249285153113,2.36249999289756,1.86488669622417
"681","(123, 163, 29)-(129, 174, 13)","(122, 171, 29)-(123, 163, 29)","hht07",0.1,2,0.893948394803837,0.0749208553989525,0.53920293101077,0.0849923970372555
"682","(129, 174, 13)-(133, 159, 3)","(123, 163, 29)-(129, 174, 13)","hht07",0,NA,NA,NA,NA,NA
"683","(122, 185, 19)-(129, 174, 13)","(123, 163, 29)-(129, 174, 13)","hht07",0,NA,NA,NA,NA,NA
"684","(123, 163, 29)-(125, 160, 30)","(122, 171, 29)-(123, 163, 29)","hht07",0.4,2,0.901986021960699,-0.29100336663634,8.22442120101076,4.66735686171968
"685","(125, 160, 30)-(138, 138, 62)","(123, 163, 29)-(125, 160, 30)","hht07",0,NA,NA,NA,NA,NA
"686","(125, 160, 30)-(128, 148, 32)","(123, 163, 29)-(125, 160, 30)","hht07",0.4,2,0.739690896007971,-0.195456306619352,1.42622473388365,0.282713506001095
"687","(128, 148, 32)-(139, 139, 42)","(125, 160, 30)-(128, 148, 32)","hht07",0,NA,NA,NA,NA,NA
"688","(128, 148, 32)-(136, 135, 34)","(125, 160, 30)-(128, 148, 32)","hht07",0.3,2,0.902293640041414,-0.0110576317811905,1.11086617903267,0.474499537689289
"689","(136, 135, 34)-(150, 117, 33)","(128, 148, 32)-(136, 135, 34)","hht07",0.3,2,0.745125509692055,0.0816002749280001,0.433883694972044,0.0107875411216337
"690","(150, 117, 33)-(151, 108, 34)","(136, 135, 34)-(150, 117, 33)","hht07",0,NA,NA,NA,NA,NA
"691","(150, 109, 29)-(150, 117, 33)","(136, 135, 34)-(150, 117, 33)","hht07",0.2,2,0.693556963284292,0.0541433639106296,0.262601714802639,0.0259030229700568
"692","(150, 106, 28)-(150, 109, 29)","(150, 109, 29)-(150, 117, 33)","hht07",0.2,2,1.1376739918619,-0.0394148484424723,6.69397770581405,6.40528162756874
"693","(150, 105, 28)-(150, 106, 28)","(150, 106, 28)-(150, 109, 29)","hht07",0,NA,NA,NA,NA,NA
"694","(143, 71, 18)-(150, 106, 28)","(150, 106, 28)-(150, 109, 29)","hht07",0.1,2,0.831654748872274,-0.0541875325118984,0.340725592265315,0.308463627466101
"695","(142, 71, 17)-(143, 71, 18)","(143, 71, 18)-(150, 106, 28)","hht07",0,NA,NA,NA,NA,NA
"696","(140, 54, 35)-(143, 71, 18)","(143, 71, 18)-(150, 106, 28)","hht07",0,NA,NA,NA,NA,NA
"697","(149, 110, 27)-(150, 109, 29)","(150, 109, 29)-(150, 117, 33)","hht07",0,NA,NA,NA,NA,NA
"698","(128, 131, 31)-(136, 135, 34)","(128, 148, 32)-(136, 135, 34)","hht07",0.1,2,0.629508687436417,0.0895575893045422,2.95235334766415,1.99515226460348
"699","(124, 123, 31)-(128, 131, 31)","(128, 131, 31)-(136, 135, 34)","hht07",0,NA,NA,NA,NA,NA
"700","(111, 112, 17)-(128, 131, 31)","(128, 131, 31)-(136, 135, 34)","hht07",0,NA,NA,NA,NA,NA
"701","(116, 165, 28)-(122, 171, 29)","(121, 174, 29)-(122, 171, 29)","hht07",0.1,2,0.699899135324553,-0.00288790217216259,0.913576897375524,0.763601943563941
"702","(115, 164, 28)-(116, 165, 28)","(116, 165, 28)-(122, 171, 29)","hht07",0,NA,NA,NA,NA,NA
"703","(114, 176, 22)-(116, 165, 28)","(116, 165, 28)-(122, 171, 29)","hht07",0,NA,NA,NA,NA,NA
"704","(120, 196, 25)-(121, 174, 29)","(120, 174, 30)-(121, 174, 29)","hht07",0,NA,NA,NA,NA,NA
"705","(107, 102, 26)-(120, 174, 30)","(99, 274, 30)-(120, 174, 30)","hht07",0.6,2,0.657534780804449,0.146131250776188,0.064411909990824,0.0230508677646107
"706","(107, 102, 26)-(109, 98, 32)","(107, 102, 26)-(120, 174, 30)","hht07",0.6,2,0.811601679471886,0.114086589288844,0.669116859264254,0.10060584037189
"707","(109, 98, 32)-(115, 98, 32)","(107, 102, 26)-(109, 98, 32)","hht07",0.5,2,0.781025427006779,0.104276175159301,1.86908314262634,1.09430892518115
"708","(115, 98, 32)-(128, 90, 37)","(109, 98, 32)-(115, 98, 32)","hht07",0.5,2,0.785546336942849,0.189517417889065,0.134050186278194,0.0558582068445764
"709","(128, 90, 37)-(129, 91, 36)","(115, 98, 32)-(128, 90, 37)","hht07",0.1,2,1.22578507645803,-0.105684148390494,2.27466121463822,1.71058527278121
"710","(129, 91, 36)-(132, 86, 36)","(128, 90, 37)-(129, 91, 36)","hht07",0,NA,NA,NA,NA,NA
"711","(129, 91, 36)-(130, 91, 36)","(128, 90, 37)-(129, 91, 36)","hht07",0,NA,NA,NA,NA,NA
"712","(128, 90, 37)-(129, 90, 40)","(115, 98, 32)-(128, 90, 37)","hht07",0.4,2,0.769239431637286,0.0252986262602441,2.382774929686,0.29793899198648
"713","(129, 90, 40)-(131, 82, 43)","(128, 90, 37)-(129, 90, 40)","hht07",0.1,2,0.963866561394344,0.147139838054757,0.603998887443311,0.0588526334581335
"714","(131, 82, 43)-(136, 84, 42)","(129, 90, 40)-(131, 82, 43)","hht07",0,NA,NA,NA,NA,NA
"715","(129, 76, 45)-(131, 82, 43)","(129, 90, 40)-(131, 82, 43)","hht07",0,NA,NA,NA,NA,NA
"716","(129, 90, 40)-(130, 89, 47)","(128, 90, 37)-(129, 90, 40)","hht07",0.4,2,0.970051466241031,0.0409090837043647,0.317517433736887,0.00862732639561101
"717","(130, 89, 47)-(131, 87, 46)","(129, 90, 40)-(130, 89, 47)","hht07",0,NA,NA,NA,NA,NA
"718","(130, 87, 49)-(130, 89, 47)","(129, 90, 40)-(130, 89, 47)","hht07",0.3,2,0.930402907430693,0.035976005543936,5.6039577626363,5.1039577626363
"719","(130, 87, 49)-(142, 83, 62)","(130, 87, 49)-(130, 89, 47)","hht07",0,NA,NA,NA,NA,NA
"720","(129, 87, 50)-(130, 87, 49)","(130, 87, 49)-(130, 89, 47)","hht07",0.3,2,0.967709534811158,0.0457844123699775,3.41777308745902,0.476416315232967
"721","(128, 89, 49)-(129, 87, 50)","(129, 87, 50)-(130, 87, 49)","hht07",0,NA,NA,NA,NA,NA
"722","(128, 83, 53)-(129, 87, 50)","(129, 87, 50)-(130, 87, 49)","hht07",0.2,2,0.974611536971441,-0.0120741781049369,0.937914479192198,0.68112162794857
"723","(128, 82, 54)-(128, 83, 53)","(128, 83, 53)-(129, 87, 50)","hht07",0.1,2,0.889885324236868,0,1.89419021918848,0
"724","(126, 81, 55)-(128, 82, 54)","(128, 82, 54)-(128, 83, 53)","hht07",0,NA,NA,NA,NA,NA
"725","(126, 81, 53)-(128, 82, 54)","(128, 82, 54)-(128, 83, 53)","hht07",0,NA,NA,NA,NA,NA
"726","(126, 81, 59)-(128, 83, 53)","(128, 83, 53)-(129, 87, 50)","hht07",0.1,2,1.00774550956307,0.108039121965945,2.24469480159646,0.70047558779266
"727","(126, 81, 59)-(139, 83, 69)","(126, 81, 59)-(128, 83, 53)","hht07",0,NA,NA,NA,NA,NA
"728","(126, 81, 59)-(136, 79, 58)","(126, 81, 59)-(128, 83, 53)","hht07",0,NA,NA,NA,NA,NA
"729","(115, 98, 32)-(120, 98, 30)","(109, 98, 32)-(115, 98, 32)","hht07",0,NA,NA,NA,NA,NA
"730","(105, 96, 30)-(109, 98, 32)","(107, 102, 26)-(109, 98, 32)","hht07",0,NA,NA,NA,NA,NA
"731","(107, 100, 23)-(107, 102, 26)","(107, 102, 26)-(120, 174, 30)","hht07",0,NA,NA,NA,NA,NA
"732","(99, 274, 30)-(100, 275, 28)","(96, 278, 27)-(99, 274, 30)","hht07",0,NA,NA,NA,NA,NA
"733","(99, 274, 30)-(99, 278, 30)","(96, 278, 27)-(99, 274, 30)","hht07",0.1,2,0.734550951722257,0.116394195176122,0.547439529207817,0.0567525145092041
"734","(99, 278, 30)-(100, 281, 30)","(99, 274, 30)-(99, 278, 30)","hht07",0,NA,NA,NA,NA,NA
"735","(97, 279, 31)-(99, 278, 30)","(99, 274, 30)-(99, 278, 30)","hht07",0,NA,NA,NA,NA,NA
"736","(96, 278, 27)-(97, 284, 29)","(89, 262, 26)-(96, 278, 27)","hht07",0.1,2,0.450901484367655,0.0178405412786125,0.189930092553721,0.0496104736410931
"737","(97, 284, 29)-(98, 286, 29)","(96, 278, 27)-(97, 284, 29)","hht07",0,NA,NA,NA,NA,NA
"738","(97, 284, 29)-(98, 283, 29)","(96, 278, 27)-(97, 284, 29)","hht07",0,NA,NA,NA,NA,NA
"739","(75, 188, 24)-(89, 262, 26)","(73, 245, 29)-(89, 262, 26)","hht07",0.6,2,0.663070435469927,0.328819733841623,0.165551852495673,0.0522522185118861
"740","(75, 188, 24)-(78, 196, 22)","(75, 188, 24)-(89, 262, 26)","hht07",0,NA,NA,NA,NA,NA
"741","(75, 188, 24)-(77, 171, 28)","(75, 188, 24)-(89, 262, 26)","hht07",0.5,2,0.683435364267312,-0.117131733227887,0.592195659845154,0.236687339731114
"742","(77, 171, 28)-(84, 171, 23)","(75, 188, 24)-(77, 171, 28)","hht07",0,NA,NA,NA,NA,NA
"743","(77, 165, 29)-(77, 171, 28)","(75, 188, 24)-(77, 171, 28)","hht07",0.5,2,1.00960154202933,0.00618091738698312,7.6496535001476,7.31858908072682
"744","(77, 165, 29)-(89, 98, 29)","(77, 165, 29)-(77, 171, 28)","hht07",0.4,2,0.69660272437311,-0.0179088579558974,0.270386505139668,0.120073964891309
"745","(89, 98, 29)-(100, 72, 24)","(77, 165, 29)-(89, 98, 29)","hht07",0.2,2,0.754966891033657,-0.0751010525189135,0.626663040577841,0.0944995064957609
"746","(99, 71, 43)-(100, 72, 24)","(89, 98, 29)-(100, 72, 24)","hht07",0,NA,NA,NA,NA,NA
"747","(94, 62, 38)-(100, 72, 24)","(89, 98, 29)-(100, 72, 24)","hht07",0.1,2,0.828910800746674,-0.0159776640417418,0.145702839209411,0.00561509878244933
"748","(94, 62, 38)-(96, 61, 41)","(94, 62, 38)-(100, 72, 24)","hht07",0,NA,NA,NA,NA,NA
"749","(91, 64, 40)-(94, 62, 38)","(94, 62, 38)-(100, 72, 24)","hht07",0,NA,NA,NA,NA,NA
"750","(76, 94, 27)-(89, 98, 29)","(77, 165, 29)-(89, 98, 29)","hht07",0.3,2,0.740112393587113,0.0767194641956814,0.475915383910433,0.156378573392364
"751","(72, 91, 27)-(76, 94, 27)","(76, 94, 27)-(89, 98, 29)","hht07",0,NA,NA,NA,NA,NA
"752","(68, 92, 29)-(76, 94, 27)","(76, 94, 27)-(89, 98, 29)","hht07",0.2,2,0.762495999349736,0.104117240643559,0.504627831554881,0.333738807456745
"753","(68, 92, 29)-(69, 91, 28)","(68, 92, 29)-(76, 94, 27)","hht07",0.1,2,1.21259421013949,-0.118875014709031,1.74497586364985,1.18089992179283
"754","(69, 90, 28)-(69, 91, 28)","(68, 92, 29)-(69, 91, 28)","hht07",0,NA,NA,NA,NA,NA
"755","(65, 89, 27)-(69, 91, 28)","(68, 92, 29)-(69, 91, 28)","hht07",0,NA,NA,NA,NA,NA
"756","(68, 90, 35)-(68, 92, 29)","(68, 92, 29)-(76, 94, 27)","hht07",0.2,2,0.863743813631481,0.108019819827742,0.931908739273561,0.313926361128465
"757","(68, 90, 35)-(70, 91, 31)","(68, 90, 35)-(68, 92, 29)","hht07",0,NA,NA,NA,NA,NA
"758","(67, 87, 43)-(68, 90, 35)","(68, 90, 35)-(68, 92, 29)","hht07",0.1,2,0.868312270012668,0.0568249683296133,2.89454565169647,1.60375521441121
"759","(67, 87, 43)-(72, 83, 53)","(67, 87, 43)-(68, 90, 35)","hht07",0,NA,NA,NA,NA,NA
"760","(62, 85, 67)-(67, 87, 43)","(67, 87, 43)-(68, 90, 35)","hht07",0,NA,NA,NA,NA,NA
"761","(76, 163, 29)-(77, 165, 29)","(77, 165, 29)-(77, 171, 28)","hht07",0.4,2,0.753038089899697,-0.063462405724478,8.30161381193697,5.71830424243864
"762","(76, 163, 29)-(76, 172, 11)","(76, 163, 29)-(77, 165, 29)","hht07",0.1,2,0.598867538945691,-0.0219108960882378,0.105834275238346,0.0193363906049248
"763","(76, 172, 11)-(79, 173, 9)","(76, 163, 29)-(76, 172, 11)","hht07",0,NA,NA,NA,NA,NA
"764","(75, 173, 9)-(76, 172, 11)","(76, 163, 29)-(76, 172, 11)","hht07",0,NA,NA,NA,NA,NA
"765","(75, 158, 31)-(76, 163, 29)","(76, 163, 29)-(77, 165, 29)","hht07",0.3,2,0.791889681285152,-0.11140499209646,2.75911739538307,0.58470514846305
"766","(73, 148, 32)-(75, 158, 31)","(75, 158, 31)-(76, 163, 29)","hht07",0.2,2,0.693751507030775,0.246546165248913,0.80307252586747,0.34850961223627
"767","(69, 147, 36)-(73, 148, 32)","(73, 148, 32)-(75, 158, 31)","hht07",0,NA,NA,NA,NA,NA
"768","(66, 136, 34)-(73, 148, 32)","(73, 148, 32)-(75, 158, 31)","hht07",0.2,2,0.754734844386353,0.114483473488767,1.87851231212582,1.31220289458198
"769","(66, 136, 34)-(82, 116, 15)","(66, 136, 34)-(73, 148, 32)","hht07",0.1,2,0.754361156269683,0.0129683248230517,0.154102508225405,0.0597685600680364
"770","(82, 116, 15)-(86, 113, 15)","(66, 136, 34)-(82, 116, 15)","hht07",0,NA,NA,NA,NA,NA
"771","(79, 117, 12)-(82, 116, 15)","(66, 136, 34)-(82, 116, 15)","hht07",0,NA,NA,NA,NA,NA
"772","(60, 130, 35)-(66, 136, 34)","(66, 136, 34)-(73, 148, 32)","hht07",0,NA,NA,NA,NA,NA
"773","(67, 150, 45)-(75, 158, 31)","(75, 158, 31)-(76, 163, 29)","hht07",0.2,2,0.944385096070087,0.0122223137582737,1.07122120771903,1.02326943986368
"774","(67, 149, 45)-(67, 150, 45)","(67, 150, 45)-(75, 158, 31)","hht07",0,NA,NA,NA,NA,NA
"775","(65, 135, 68)-(67, 150, 45)","(67, 150, 45)-(75, 158, 31)","hht07",0.1,2,0.734383095752055,-0.0710139075755416,0.053807315703243,0.0202935779836597
"776","(65, 135, 68)-(66, 135, 69)","(65, 135, 68)-(67, 150, 45)","hht07",0,NA,NA,NA,NA,NA
"777","(64, 133, 68)-(65, 135, 68)","(65, 135, 68)-(67, 150, 45)","hht07",0,NA,NA,NA,NA,NA
"778","(37, 244, 31)-(73, 245, 29)","(73, 245, 29)-(98, 122, 41)","hht07",0,NA,NA,NA,NA,NA
"779","(105, 290, 40)-(107, 289, 37)","(103, 317, 45)-(105, 290, 40)","hht07",0.1,2,0.812209704999628,0.102772186238235,2.52896793482181,0.811495862404011
"780","(105, 293, 32)-(107, 289, 37)","(105, 290, 40)-(107, 289, 37)","hht07",0,NA,NA,NA,NA,NA
"781","(103, 290, 31)-(107, 289, 37)","(105, 290, 40)-(107, 289, 37)","hht07",0,NA,NA,NA,NA,NA
"782","(93, 227, 15)-(106, 222, 12)","0","hht08",1,2,0.563168028593524,0.13559961444291,0.80080620461341,0.459175321989275
"783","(90, 227, 10)-(93, 227, 15)","(93, 227, 15)-(106, 222, 12)","hht08",1,2,1.26474852644043,0.448456504131249,2.03431885201269,0.84406854105887
"784","(90, 227, 10)-(95, 212, 11)","(90, 227, 10)-(93, 227, 15)","hht08",0.9,2,0.941248726523386,-0.220197596035874,0.786572380480521,0.396248316074375
"785","(95, 212, 11)-(97, 206, 14)","(90, 227, 10)-(95, 212, 11)","hht08",0.8,2,0.730318863135271,0.23366948814374,1.3432765686631,0.945194212101715
"786","(97, 206, 14)-(103, 210, 25)","(95, 212, 11)-(97, 206, 14)","hht08",0.7,2,0.951999818701617,0.221181732696188,1.8980785508734,1.11320302254243
"787","(103, 200, 26)-(103, 210, 25)","(97, 206, 14)-(103, 210, 25)","hht08",0.5,2,0.479652670133188,0.20715027867328,1.32363103998754,0.347787875248219
"788","(103, 200, 26)-(113, 182, 23)","(103, 200, 26)-(103, 210, 25)","hht08",0.5,2,0.358443485298085,0.00521859697411677,0.543755159334026,0.484822111707088
"789","(113, 182, 23)-(114, 181, 23)","(103, 200, 26)-(113, 182, 23)","hht08",0.4,2,0.990722268335817,0.00576500835707776,4.04010637902588,3.0093303007089
"790","(114, 181, 23)-(119, 178, 17)","(113, 182, 23)-(114, 181, 23)","hht08",0,NA,NA,NA,NA,NA
"791","(114, 180, 24)-(114, 181, 23)","(113, 182, 23)-(114, 181, 23)","hht08",0.4,2,1.24500609453594,0.245006094535945,2.07648216038778,1.07648216038778
"792","(114, 180, 24)-(115, 180, 25)","(114, 180, 24)-(114, 181, 23)","hht08",0.3,2,1.30633913874844,0.398251640267962,3.53169675727083,2.3190180543625
"793","(115, 180, 25)-(116, 181, 26)","(114, 180, 24)-(115, 180, 25)","hht08",0.3,2,2.27325245888591,0.471200688867945,15.2012479611217,11.3520063700914
"794","(116, 181, 26)-(154, 191, 20)","(115, 180, 25)-(116, 181, 26)","hht08",0.2,2,0.562868257982782,0.06992279394559,0.327996174577854,0.183960318009652
"795","(154, 191, 20)-(172, 203, 23)","(116, 181, 26)-(154, 191, 20)","hht08",0,NA,NA,NA,NA,NA
"796","(153, 189, 16)-(154, 191, 20)","(116, 181, 26)-(154, 191, 20)","hht08",0,NA,NA,NA,NA,NA
"797","(116, 181, 26)-(117, 178, 31)","(115, 180, 25)-(116, 181, 26)","hht08",0,NA,NA,NA,NA,NA
"798","(110, 178, 30)-(115, 180, 25)","(114, 180, 24)-(115, 180, 25)","hht08",0,NA,NA,NA,NA,NA
"799","(111, 177, 23)-(114, 180, 24)","(114, 180, 24)-(114, 181, 23)","hht08",0,NA,NA,NA,NA,NA
"800","(112, 196, 7)-(113, 182, 23)","(103, 200, 26)-(113, 182, 23)","hht08",0,NA,NA,NA,NA,NA
"801","(101, 188, 27)-(103, 200, 26)","(103, 200, 26)-(103, 210, 25)","hht08",0,NA,NA,NA,NA,NA
"802","(100, 253, 29)-(103, 210, 25)","(97, 206, 14)-(103, 210, 25)","hht08",0,NA,NA,NA,NA,NA
"803","(97, 204, 15)-(97, 206, 14)","(95, 212, 11)-(97, 206, 14)","hht08",0.7,2,1.32217553768724,-0.315620895344545,19.2634066513238,11.0224839690097
"804","(97, 204, 15)-(109, 127, 21)","(97, 204, 15)-(97, 206, 14)","hht08",0.5,2,0.418347438336364,0.112558090135201,0.0259070117847338,0.00756330178589264
"805","(109, 126, 23)-(109, 127, 21)","(97, 204, 15)-(109, 127, 21)","hht08",0.4,2,1.04443471963907,-0.0789991091383648,4.89104028140239,3.59450502066046
"806","(109, 126, 23)-(119, 110, 21)","(109, 126, 23)-(109, 127, 21)","hht08",0.2,2,0.753424450555381,0.0314514144610457,0.128066588999788,0.0398605713417389
"807","(119, 110, 21)-(121, 109, 21)","(109, 126, 23)-(119, 110, 21)","hht08",0,NA,NA,NA,NA,NA
"808","(116, 107, 20)-(119, 110, 21)","(109, 126, 23)-(119, 110, 21)","hht08",0,NA,NA,NA,NA,NA
"809","(109, 126, 23)-(111, 123, 24)","(109, 126, 23)-(109, 127, 21)","hht08",0.4,2,0.918662412702535,0.289982470947218,9.15299626224142,7.46625176414666
"810","(111, 123, 24)-(115, 121, 24)","(109, 126, 23)-(111, 123, 24)","hht08",0,NA,NA,NA,NA,NA
"811","(100, 79, 20)-(111, 123, 24)","(109, 126, 23)-(111, 123, 24)","hht08",0.3,2,0.587367141584425,-0.0451812614288356,0.242268541162506,0.0535367664665264
"812","(100, 79, 20)-(110, 79, 15)","(100, 79, 20)-(111, 123, 24)","hht08",0.2,2,0.827247306871118,-0.0398977338897515,0.885849849125994,0.482852348037973
"813","(110, 79, 15)-(120, 68, 19)","(100, 79, 20)-(110, 79, 15)","hht08",0,NA,NA,NA,NA,NA
"814","(110, 79, 15)-(114, 79, 16)","(100, 79, 20)-(110, 79, 15)","hht08",0,NA,NA,NA,NA,NA
"815","(92, 75, 12)-(100, 79, 20)","(100, 79, 20)-(111, 123, 24)","hht08",0.2,2,0.888042379861923,0.105675085838185,0.86912959223894,0.783143991304091
"816","(92, 75, 12)-(93, 76, 13)","(92, 75, 12)-(100, 79, 20)","hht08",0,NA,NA,NA,NA,NA
"817","(92, 58, 17)-(92, 75, 12)","(92, 75, 12)-(100, 79, 20)","hht08",0,NA,NA,NA,NA,NA
"818","(108, 128, 20)-(109, 127, 21)","(97, 204, 15)-(109, 127, 21)","hht08",0.3,2,1.47285773465921,-0.102585787395236,8.76901556409651,5.34439508480911
"819","(108, 128, 20)-(117, 132, 5)","(108, 128, 20)-(109, 127, 21)","hht08",0,NA,NA,NA,NA,NA
"820","(107, 132, 20)-(108, 128, 20)","(108, 128, 20)-(109, 127, 21)","hht08",0.2,2,0.726155741648496,-0.117779951796493,0.797777332906602,0.632595454569799
