,beta,gamma,group
824,0.615414261,0.579594073,hht
825,0.700713991,1.008813414,hht
826,0.49666898,5.721620646,hht
827,0.545312906,0.425962332,hht
828,0.921653317,2.403531237,hht
829,0.808994044,1.347920671,hht
830,0.685218957,0.919028712,hht
831,0.606970545,1.314085391,hht
832,1.238338512,1.630275337,hht
833,0.630505537,0.597943826,hht
834,0.726782284,3.792663875,hht
835,0.713086968,0.19521336,hht
836,1.713947781,2.212678703,hht
837,0.690518636,1.451941245,hht
838,0.826334989,4.027356512,hht
839,0.799846824,0.664825046,hht
840,0.993901068,0.282055873,hht
841,1.080936109,1.640388138,hht
842,0.477732531,0.381007448,hht
843,1.503232897,2.212678703,hht
844,0.981890128,2.593070521,hht
845,1.642280717,4.449241971,hht
846,0.797864997,0.870383656,hht
847,0.561982202,0.114101683,hht
848,0.816071262,2.002085977,hht
849,0.485388427,1.378454345,hht
850,0.451655589,3.368015243,hht
851,0.515503008,9.915509021,hht
852,1.055381976,0.133439587,hht
853,0.672593931,8.155308514,hht
854,0.680783727,2.433095231,hht
855,0.82371812,0.194655071,hht
856,0.498292019,0.158979099,hht
857,1.272722606,11.19197747,hht
858,0.969585328,4.634032487,hht
859,0.789874619,0.214923233,hht
860,0.623827937,1.655014398,hht
861,0.638205134,0.493652876,hht
862,1.034220676,3.714850626,hht
863,0.660570436,1.179037665,hht
864,0.511930781,7.586037728,hht
865,1.213537098,6.11135262,hht
866,0.685662909,6.181865615,ml
867,0.542796818,0.355000058,ml
868,1.407203878,1.972131158,ml
869,0.842356457,0.676167643,ml
870,0.358238038,0.207936152,ml
871,1.43366345,4.45553734,ml
872,0.66653536,3.390220705,ml
873,1.29776829,2.341081237,ml
874,0.368107721,0.178366162,ml
875,1.185282118,4.849088147,ml
876,0.637611402,0.472436554,ml
877,0.716959707,1.264012325,ml
878,0.81781408,1.368654292,ml
879,1.228670652,1.868348673,ml
880,0.65573793,2.854189649,ml
881,0.837835067,3.646887041,ml
882,0.570263735,3.376045345,ml
883,0.621330001,2.539523951,ml
884,1.200297748,0.655541576,ml
885,1.012921687,2.386648059,ml
886,0.58718265,0.895931631,ml
887,0.666785559,1.867987553,ml
888,0.346778499,0.804739731,ml
889,0.800481193,1.560660442,ml
890,2.271211378,7.560457498,ml
891,0.908689885,1.661332683,ml
892,0.512170282,0.819438102,ml
893,1.687290663,1.931852859,ml
894,1.14925597,7.949751366,ml
895,1.468495694,3.035275534,ml
896,0.98760428,2.819481228,ml
897,1.296840699,1,ml
898,0.614889232,0.571869594,ml
899,0.843103707,1.105349617,ml
900,0.802948204,3.911312569,ml
901,0.628256016,0.319184071,ml
902,0.606544924,0.466100001,ml
903,0.883760144,2.889007752,ml
904,0.350100423,0.543899846,ml
905,0.638536573,0.522168808,ml
906,0.887540823,2.181902804,ml
907,0.465150274,0.345561025,ml
908,0.674307809,5.131646707,ml
909,0.878636536,3.076365467,ml
910,1.154356283,3.085167549,ml
911,0.556196247,0.619572678,ml
912,0.89510325,1.83547659,ml
913,0.891709059,1.00610849,ml
914,0.576834671,0.383663723,ml
915,1.399544957,6.041322812,ml
916,1.980544388,4.971210762,ml
917,0.828905835,1.492735689,ml
918,0.83939925,0.354818338,ml
919,1.198221341,5.223758145,ml
920,1.052707004,2.707109597,ml
921,1.072496628,3.332617888,ml
922,1.031481112,0.869397678,ml
923,0.842800706,1.48393116,ml
924,0.605975984,0.97758117,ml
925,0.850887333,1.428824044,ml
926,1.473453732,3.88440859,ml
927,0.519675901,0.512245676,ml
928,0.76899163,1.449493621,ml
929,0.961126533,1.732049173,ml
930,0.695490077,1.550513486,ml
931,0.807933959,3.638454614,ml
932,1.019501394,0.405096869,ml
933,0.990221452,0.291387784,ml
934,0.514782112,5.310915646,ml
935,0.52562188,0.142878975,ml
936,0.635558834,3.465930382,ml
937,1.274015569,2.112375584,ml
938,0.565311539,0.539503877,ml
939,0.821116129,2.224743262,ml
940,0.69641597,0.8836644,ml
941,0.886975469,0.869692664,ml
942,1.86797686,1.741583723,ml
943,0.66699683,1.634721426,ml
944,0.846519225,1.698847399,ml
945,0.452155139,1.611919819,ml
946,0.717371503,2.712772282,ml
947,0.900000879,0.968293358,ml
948,0.676929685,1.145695044,ml
949,0.504382573,0.727921966,ml
950,1.153189004,0.902369866,ml
951,0.718911651,4.514712829,ml
952,0.42877674,0.509562398,ml
953,0.507057938,0.616147763,ml
954,1.135128443,4.767328799,ml
955,1.027566795,1.608875067,ml
956,0.680212467,3.682165171,ml
957,1.663514855,2.868352226,ml
958,0.466627576,1.518822869,ml
959,0.764280499,1.077910974,ml
960,1.531854032,1.682162474,ml
961,1.31223227,2.10517075,ml
962,3.997750157,5.787708415,ml
963,0.970624867,3.218736686,ml
964,0.907778354,1.48316481,ml
965,0.759768837,0.216158819,ml
966,0.375383133,0.202763551,ml
967,2.553281898,10.12373212,ml
968,0.906999511,0.340733475,ml
969,1.22012631,6.38134729,ml
970,0.931904781,0.424222264,ml
971,1.124740594,3.517639065,ml
972,0.871029098,1.87460289,ml
973,0.531805135,0.589302968,ml
974,2.483310589,5.026852742,ml
975,0.951039655,1.801067088,ml
976,1.081216652,3.421664155,ml
977,1.355548721,5.623468461,ml
978,0.746317834,1.196921627,ml
979,0.680931473,2.372374827,ml
980,0.591194566,0.367697125,ml
981,0.640021974,1.449490065,ml
982,0.976730103,1.150989391,ml
983,0.966683058,1.471405571,ml
984,1.014729688,1.7709679,ml
985,0.766277904,0.265408979,ml
986,1.04829663,2.578302014,ml
987,0.672621963,1.10517075,ml
988,0.909674207,1.898983689,ml
989,1.100792085,1.387941085,ml
990,1.106174236,4.449485055,ml
991,0.690797625,1.294308746,ml
992,0.751508745,1.869050265,ml
993,0.626426537,1.07298709,ml
994,0.733523562,2.013416645,ml
995,0.920154112,2.868352226,ml
996,0.741360594,1.819481228,ml
997,0.378288935,1.035275534,ml
998,1.217076869,7.088456886,ml
999,1.644340353,7.026852742,ml
1000,0.779957545,3.287691349,ml
1001,0.852338872,1.473294001,ml
1002,0.808075369,0.279457077,ml
1003,1.960240623,7.156604027,ml
1004,0.805263234,2.267833941,ml
1005,0.902049498,0.811115892,ml
1006,0.852192533,4.303045276,ml
1007,0.640783723,0.633213699,ml
1008,0.866855607,3.885872217,ml
1009,0.635887471,0.474291623,ml
1010,0.935468109,0.959073003,ml
1011,0.494683234,1.343104352,ml
1012,0.649075667,1.010039377,ml
1013,0.558996351,0.206468922,ml
1014,0.930263505,1.06888881,ml
1015,0.608246487,0.889581884,ml
1016,0.754743609,1.508242176,ml
1017,0.598521397,1.967803126,ml
1018,0.577108186,0.421408679,ml
1019,2.449950208,4.998050594,ml
1020,0.713935944,1.743923475,ml
1021,1.082622501,1.767328809,ml
1022,1.015059075,2.512789239,ml
1023,0.516568824,0.495703716,ml
1024,0.704028037,1.614015651,ml
1025,1.347341134,6.610344018,ml
1026,0.62949674,0.841175207,ml
1027,0.722744824,0.693970542,ml
1028,0.879293885,0.842882526,ml
1029,0.920519374,1.264425527,ml
1030,0.893611537,1.50273823,ml
1031,0.652230668,0.494886898,ml
1032,1.118028361,2,ml
1033,1.713555168,2.696152295,ml
1034,0.862261969,0.538004561,ml
1035,0.476842728,2.123145829,ml
1036,0.810264532,3.858720302,ml
1037,0.719733056,0.365216685,ml
1038,0.816448297,2.928931988,ml
1039,1.139344262,1.766165551,ml
1040,0.595641559,0.419791195,ml
1041,0.961126533,1.732049173,ml
1042,1.629974551,6.210355089,ml
1043,3.022179267,8.156604027,ml
1044,1.431030353,2.974309532,ml
1045,1.70992211,1.612375584,ml
1046,1.305712925,3.957730043,ml
1047,1.084859807,2.549019441,ml
1048,1.64779047,7.968298923,ml
1049,0.889806846,0.85723733,ml
1050,1.084626865,1.077354622,ml
1051,1.328905649,4.714297409,ml
1052,1.10152483,2.303134249,ml
1053,0.899199031,1.806072388,ml
1054,0.372229773,1.072137863,ml
1055,0.929551519,1.50296803,ml
1056,0.799296407,1.131854742,ml
1057,0.515558636,1.154862318,ml
1058,0.683621477,1.829884437,ml
1059,0.541002251,1,ml
1060,0.830278854,1.900100579,ml
1061,0.671723795,0.342715966,ml
1062,0.771349338,1.904837556,ml
1063,1.186085833,0.92058215,ml
1064,2.179489544,4.210355089,ml
1065,1.298348807,2.534657617,ml
1066,0.737519929,0.81417293,ml
1067,1.137983033,1.666308944,ml
1068,0.673041901,2.530636617,ml
1069,0.969187011,2.419561961,ml
1070,0.802855221,1.365216685,ml
1071,1.393244572,3.863705718,ml
1072,0.950469627,5.534661171,ml
1073,0.65327114,0.624845516,ml
1074,0.975170886,1.051566622,ml
1075,0.722688066,1.27645665,ml
1076,0.990954817,1.317838741,ml
1077,1.318778802,8.17297415,ml
1078,1.010125689,3.341083934,ml
1079,0.56562138,0.375091905,ml
1080,0.715335764,3.085674429,ml
1081,0.437780598,1.38598467,ml
1082,1.203194843,10.70670706,ml
1083,1.19406253,0.448090006,ml
1084,0.752651638,3.530553081,ml
1085,0.284929457,1.559194136,ml
1086,0.820927349,1.405751215,ml
1087,0.655365287,4.3460681,ml
1088,0.567375773,0.314988142,ml
1089,1.575544162,1.70435997,ml
1090,0.552927596,1.665175669,ml
1091,0.500822954,1.414694076,ml
1092,0.410384215,0.724107,ml
1093,1.245188382,3.224751168,ml
1094,1.462065851,6.445353673,ml
1095,1.222474939,0.852623025,ml
1096,1.039203806,1.434368961,ml
1097,1.429858969,5.50713286,ml
1098,1.077898979,5.18619452,ml
1099,0.222228183,0.62995783,ml
1100,0.717026486,0.461461619,ml
1101,1.135646884,3.471082261,ml
1102,0.679841105,0.275537949,ml
1103,0.695160685,0.678459849,ml
1104,1.03695011,0.435937913,ml
1105,1.07186027,3.525206322,ml
1106,0.598164866,1.164526106,ml
1107,0.353392567,0.272651985,ml
1108,1.746154981,2.78770196,ml
1109,0.659564297,1.659596248,ml
1110,0.633169783,0.359218374,ml
1111,0.561436673,1.284095659,ml
1112,0.565299699,0.635309778,ml
1113,0.430286353,1.797370193,ml
1114,3.096171578,2.816504109,ml
1115,1.538469338,2.578302014,ml
1116,0.590423299,1.337893859,ml
1117,0.980303932,1,ml
1118,0.588585322,2.40724357,ml
1119,3.347736248,6.156604027,ml
1120,1.10179441,2.10517075,ml
1121,0.587109685,2.570607024,ml
1122,0.912631795,1.891412564,ml
1123,0.486481393,1.249235099,ml
1124,1.328461681,4.646368798,ml
1125,0.583074972,0.860886327,ml
1126,1.673776474,7.674237693,ml
1127,0.592736387,1.138525064,ml
1128,0.83059027,1.449493621,ml
1129,0.581693523,0.530110612,ml
1130,1.512898088,3.224747215,ml
1131,0.699079438,1.254122625,ml
1132,2.616620286,7.156604027,ml
1133,0.497210864,1.227144278,ml
1134,1,1,ml
1135,1.651847161,5.863705718,ml
1136,0.576279394,0.752803672,ml
1137,1.722634184,10.27792491,ml
1138,0.588980141,0.567082415,ml
1139,1.273891252,2.759589313,ml
1140,0.513067572,1.143332427,ml
1141,0.848724962,1.253889573,ml
1142,0.653234358,1.506520995,ml
1143,0.885518158,1.09309149,ml
1144,0.610604014,1.341081237,ml
1145,1.246211918,1.535436957,ml
1146,0.710123917,1.983028765,ml
1147,0.781182734,0.819341925,ml
1148,1.079756193,2.716118776,ml
1149,0.696082545,1.289897136,ml
1150,0.780878247,1.24290477,ml
1151,3.558901634,6.237194921,ml
1152,0.390030313,0.291236313,ml
1153,3.459299967,9.024896882,ml
1154,1.108708884,0.960392343,ml
1155,0.509976848,1.538004561,ml
1156,2.310809685,5.898980955,ml
1157,0.911237867,0.994020113,ml
1158,1.068549055,1.401302166,ml
1159,0.959461817,2.78361101,ml
1160,1.853793471,5.674237693,ml
1161,0.736471667,0.425470226,ml
1162,1.2900093,2.317842294,ml
1163,0.820483089,3.135927067,ml
1164,1.080267479,1.120590908,ml
1165,0.871370742,0.949490158,ml
1166,1.452734843,2.87944384,ml
1167,0.616046475,1.15281218,ml
1168,0.703624458,2.345597181,ml
1169,0.697220756,0.40000037,ml
1170,0.844366391,5.454536985,ml
1171,0.795148372,0.351471608,ml
1172,0.638895631,0.52497915,ml
1173,2.204920149,3.39385098,ml
1174,0.949824995,1.38553204,ml
1175,0.851031371,0.759418531,ml
1176,1.106345588,0.579796143,ml
1177,1.260968262,5.97467661,ml
1178,1.056751381,1.55531416,ml
1179,0.598332212,0.338579485,ml
1180,0.818883524,1.304855084,ml
1181,0.649885979,3.013416645,ml
1182,0.822692767,1.244916774,ml
1183,0.737396642,1.999998467,ml
1184,0.486916517,0.193926228,ml
1185,0.432242644,0.387852158,ml
1186,0.923226286,4.72084503,ml
1187,0.594860708,0.367878491,ml
1188,1.828722387,5.801106381,ml
1189,1.201386347,2.276457249,ml
1190,0.666222349,1.591790636,ml
1191,0.718582672,0.919072608,ml
1192,0.617455006,2.21213603,ml
1193,0.502859555,1.482992783,ml
1194,0.981408699,4.037616879,ml
1195,1.078140481,3.643632912,ml
1196,0.53060398,0.690078399,ml
1197,0.627872991,1.449493621,ml
1198,0.826576873,0.501819786,ml
1199,0.913973818,0.748187219,ml
1200,2.002950614,3.365048832,ml
1201,0.790409899,1.422773398,ml
1202,0.40824811,1,ml
1203,0.942141086,1.408250389,ml
1204,0.411460666,0.428026745,ml
1205,0.8269513,0.687576082,ml
1206,0.407106713,0.372077356,ml
1207,0.475438125,0.597832219,ml
1208,0.890736322,3.449485055,ml
1209,1.60608004,6.424370113,ml
1210,0.676255581,1.675144301,ml
1211,0.577583106,0.842861322,ml
1212,0.589234208,1.009945181,ml
1213,0.754168946,1.09526644,ml
1214,0.334309465,0.308073882,ml
1215,1.010396469,2.342350566,ml
1216,1.052007236,4.883131374,ml
1217,0.620629928,0.221220268,ml
1218,0.522196015,0.431435738,ml
1219,1.581764018,3.247453893,ml
1220,1.271344444,0.780506114,ml
1221,0.809322589,1.051940478,ml
1222,2.840879172,10.34607205,ml
1223,0.772075239,0.950624129,ml
1224,0.493754499,0.759591765,ml
1225,0.850812942,1.10517075,ml
1226,1.528519771,8.346072053,ml
1227,0.623387716,0.605469396,ml
1228,0.744462823,0.853545353,ml
1229,0.559222811,0.445241007,ml
1230,1.122209204,1.651350213,ml
1231,0.559268864,0.299304064,ml
1232,0.959765347,3.552913301,ml
1233,1.258426966,0.6589182,ml
1234,1.816379597,5.758906267,ml
1235,2.175875041,6.758906267,ml
1236,0.653001551,0.622934381,ml
1237,1.084662022,4.155475465,ml
1238,0.624475275,0.699363747,ml
1239,0.864882598,6.387153975,ml
1240,0.722224338,0.451096845,ml
1241,1.343169476,3.464269216,ml
1242,1.506007232,8.156604027,ml
1243,0.781608403,0.954860659,ml
1244,0.724816972,2.682165171,ml
1245,0.253955129,0.732538245,ml
1246,0.786762551,1.785588594,ml
1247,1.006361032,3.949563404,ml
1248,1.260888192,2.358718405,ml
1249,0.957632976,1.908245895,ml
1250,2.507892893,3.577359782,ml
1251,0.681801223,2.868352226,ml
1252,0.51027995,1.745666983,ml
1253,1.324683428,1.317838741,ml
1254,0.712761623,0.708612216,ml
1255,0.803082237,1.550513486,ml
1256,1.018406713,2.65153335,ml
1257,1.078520819,1.258819532,ml
1258,0.723578937,0.578781186,ml
1259,0.584686301,0.090319839,ml
1260,0.644382617,4.000887786,ml
1261,0.841866177,1.044118085,ml
1262,0.612126034,0.288522818,ml
1263,0.48276758,0.249944526,ml
1264,0.622423281,1.720841477,ml
1265,1.076231426,2.482131573,ml
1266,0.674060872,1.222737108,ml
1267,1.049293697,1.816497654,ml
1268,2.210009958,3.78770196,ml
1269,0.623255034,1.566996484,ml
1270,0.762232871,0.64970883,ml
1271,1.040459721,1.474745239,ml
1272,0.427481225,0.410411702,ml
1273,1.592446428,1.577353327,ml
1274,1.655996401,6.38134729,ml
1275,1.011181229,1.19193556,ml
1276,0.640131619,0.348632218,ml
1277,0.690522513,2.8836644,ml
1278,0.917409174,1.540682527,ml
1279,0.882642812,4.550953069,ml
1280,0.463489734,0.265242232,ml
1281,2.466602737,4.026846287,ml
1282,1.451620966,6.465930382,ml
1283,2.835226644,5.971210762,ml
1284,0.715980565,0.264159714,ml
1285,0.827702426,2.133351339,ml
1286,1.018399013,1.060624931,ml
1287,1.044462883,1,ml
1288,0.941565421,1.754640651,ml
1289,1.2518205,6.38134729,ml
1290,0.876045681,4.560468678,ml
1291,1.30229581,3.058751857,ml
1292,3.003616004,4.156596121,ml
1293,0.940541354,2,ml
1294,0.608506234,0.830972463,ml
1295,0.549702109,0.300852676,ml
1296,1.118024564,2.000006455,ml
1297,1.002400934,3.085167549,ml
1298,0.605977576,1.508242176,ml
1299,1.834930263,6.088456886,ml
1300,0.74836536,2.090417914,ml
1301,2.475233283,7.181552941,ml
1302,0.717608232,1.5103858,ml
1303,1.404608036,2.069690759,ml
1304,0.6509828,1.179841317,ml
1305,0.715233869,1.303222281,ml
1306,0.845366074,1.425222077,ml
1307,1.05687699,2.302092377,ml
1308,0.66063511,2.545865866,ml
1309,0.714011055,2.112375584,ml
1310,1.606634016,4.433641306,ml
1311,0.496590407,0.565826102,ml
1312,0.813477364,1.108193035,ml
1313,0.149402676,0.102168894,ml
1314,0.926691243,3.687512788,ml
1315,0.338472241,0.42112757,ml
1316,0.63817973,1.354381843,ml
1317,0.548336684,0.933384275,ml
1318,2.148397448,2.816504109,ml
1319,1.176504146,2.967923668,ml
1320,0.911109256,1.054070966,ml
1321,0.655917919,0.948702727,ml
1322,1.83902556,7.391901574,ml
1323,0.776120406,6.798683857,ml
1324,0.538837279,2.022262778,ml
1325,1.845590676,3.816504109,ml
1326,2.148389462,8.44949443,ml
1327,0.61125288,0.549022488,ml
1328,1.377162747,2.214516536,ml
1329,0.816659944,2.204987051,ml
1330,1.086101979,1.206391892,ml
1331,0.83979073,0.420946649,ml
1332,0.484565234,1.216818876,ml
1333,1.77969039,6.156604027,ml
1334,1.013779016,2.918939933,ml
1335,1.076770881,0.664213684,ml
1336,0.543719382,2.173874858,ml
1337,0.35250172,0.233752718,ml
1338,1.051696081,1.999996773,ml
1339,1.054435066,2.50441409,ml
1340,0.61872755,0.630804273,ml
1341,0.948778093,3.635681035,ml
1342,0.74707303,2.948891621,ml
1343,0.693175031,2.024942131,ml
1344,0.697586905,2.054926317,ml
1345,1.076835913,3.44949443,ml
1346,0.667562104,0.795328253,ml
1347,0.978912493,4.869934988,ml
1348,0.647823134,0.761159281,ml
1349,1.114268993,0.560291748,ml
1350,0.783721968,0.215284948,ml
1351,1.225365922,5.484609749,ml
1352,2.926080219,10.27792491,ml
1353,0.452092006,0.389183618,ml
1354,1.189696274,1.424037301,ml
1355,3.56105927,7.097108812,ml
1356,0.723019063,0.451877838,ml
1357,1.971998951,2.35106055,ml
1358,1.512720959,1.718868009,ml
1359,0.642048429,2.274235234,ml
1360,0.468933489,0.413417522,ml
1361,0.692827709,0.444506248,ml
1362,1.508572264,4.274235234,ml
1363,3.157787739,4.863705718,ml
1364,0.51151439,0.709231732,ml
1365,3.778759267,4.026846287,ml
1366,1.041381452,0.653861999,ml
1367,0.577719049,1.459681492,ml
1368,0.535302873,2.720838419,ml
1369,0.499795958,1.92159489,ml
1370,0.870534422,4.52416978,ml
1371,0.546182427,1.857296841,ml
1372,0.809387381,1.017637767,ml
1373,1.422375857,3.954215467,ml
1374,0.937344767,0.763199087,ml
1375,0.618703727,0.646270172,ml
1376,0.850063473,0.779640614,ml
1377,0.509467181,0.674233904,ml
1378,1.903750979,6.346072053,ml
1379,0.480989383,0.775815372,ml
1380,1.169082506,1.081567568,ml
1381,0.395910544,0.281459162,ml
1382,0.988431006,4.222166294,ml
1383,0.26992655,0.434941439,ml
1384,0.688825752,0.782353449,ml
1385,0.855800245,1.396413512,ml
1386,0.93129833,2.229092173,ml
1387,1.450580851,1.086269161,ml
1388,0.650093174,0.405633697,ml
1389,0.979069066,1.95600976,ml
1390,0.505295551,0.486369258,ml
1391,0.649852845,0.908248975,ml
1392,0.365248596,1.719629638,ml
1393,0.646863894,0.842806191,ml
1394,0.368711691,0.705349467,ml
1395,1.041792338,3.224751168,ml
1396,0.879306301,2.379792205,ml
1397,0.845478895,2.224792853,ml
1398,0.618315326,0.277422075,ml
1399,0.993394861,2.026680428,ml
1400,0.65361139,0.981617177,ml
1401,0.582333083,1.843037102,ml
1402,0.91927432,0.778514636,ml
1403,0.672369923,1.061760259,ml
1404,1.364766459,8.053181649,ml
1405,2.17260169,5.931852859,ml
1406,0.932821824,1.216818876,ml
1407,1.33988302,3.930010951,ml
1408,0.766827734,0.81993027,ml
1409,1.387312326,4.156596121,ml
1410,0.912294449,1.175401402,ml
1411,1.868057523,9.313200149,ml
1412,0.698929718,0.511763642,ml
1413,1.32046603,2.039190545,ml
1414,1.017659413,2.534657617,ml
1415,0.945523799,0.705537861,ml
1416,0.492047441,0.21416702,ml
1417,1.367700402,3.4365777,ml
1418,0.598473877,0.55838689,ml
1419,1.433570512,9.245053008,ml
1420,0.949388041,6.212898386,ml
1421,1.175194464,2.172210371,ml
1422,0.776533017,1.2622757,ml
1423,1.647292477,2.303226361,ml
1424,0.638558282,1.275254477,ml
1425,1.664957769,3.78770196,ml
1426,2.406576181,3.971204307,ml
1427,0.912060629,1.41120909,ml
1428,0.892844402,2.174400986,ml
1429,0.860102435,0.675868495,ml
1430,1.324140574,7.414219193,ml
